,adjclose,close,high,low,open,volume
2017-12-20,97.09622955322266,98.51000213623047,99.94000244140625,98.45999908447266,99.70999908447266,3091000
2017-12-21,97.08637237548828,98.5,99.19000244140625,98.37000274658203,99.05000305175781,2339500
2017-12-22,97.32292938232422,98.73999786376953,99.04000091552734,98.20999908447266,98.47000122070312,1980300
2017-12-26,97.15536499023438,98.56999969482422,98.91999816894531,98.12999725341797,98.80000305175781,1575200
2017-12-27,97.70733642578125,99.12999725341797,99.25,98.56999969482422,98.9000015258789,2569900
2017-12-28,98.26914978027344,99.69999694824219,99.91000366210938,99.36000061035156,99.63999938964844,1914900
2017-12-29,97.8847427368164,99.30999755859375,100.25,99.26000213623047,100.0,2056800
2018-01-02,97.52006530761719,98.94000244140625,99.7300033569336,98.22000122070312,99.7300033569336,2746700
2018-01-03,98.1213150024414,99.55000305175781,99.76000213623047,99.0199966430664,99.23999786376953,2976400
2018-01-04,99.75336456298828,100.8499984741211,101.6500015258789,99.91000366210938,100.02999877929688,3122000
2018-01-05,99.98086547851562,101.08000183105469,101.08000183105469,100.2699966430664,100.8499984741211,2550300
2018-01-08,99.06097412109375,100.1500015258789,101.19999694824219,100.12000274658203,101.0,1896500
2018-01-09,99.42695617675781,100.5199966430664,100.80000305175781,100.2699966430664,100.36000061035156,2978500
2018-01-10,100.11934661865234,101.22000122070312,101.58999633789062,100.33000183105469,100.38999938964844,2279200
2018-01-11,99.63467407226562,100.7300033569336,101.44000244140625,100.19999694824219,101.44000244140625,2745400
2018-01-12,99.87206268310547,100.97000122070312,101.02999877929688,99.93000030517578,100.86000061035156,3231500
2018-01-16,99.24890899658203,100.33999633789062,102.38999938964844,100.1500015258789,102.01000213623047,3814000
2018-01-17,99.66434478759766,100.76000213623047,101.0,99.23999786376953,100.98999786376953,4461300
2018-01-18,98.77413177490234,99.86000061035156,100.83999633789062,99.58000183105469,100.83999633789062,5290700
2018-01-19,96.96402740478516,98.02999877929688,98.94000244140625,96.3499984741211,97.01000213623047,12306000
2018-01-22,97.25086975097656,98.31999969482422,98.33999633789062,96.83999633789062,97.26000213623047,4983600
2018-01-23,96.9145736694336,97.9800033569336,98.4000015258789,97.44000244140625,98.16000366210938,4375200
2018-01-24,98.22023010253906,99.30000305175781,99.51000213623047,98.16000366210938,98.25,4949500
2018-01-25,98.6059799194336,99.69000244140625,100.11000061035156,99.19999694824219,99.43000030517578,3375200
2018-01-26,98.54662322998047,99.62999725341797,99.94999694824219,98.94999694824219,99.8499984741211,3668700
2018-01-29,98.32902526855469,99.41000366210938,100.18000030517578,99.2300033569336,99.75,3472100
2018-01-30,97.63664245605469,98.70999908447266,100.0999984741211,98.69000244140625,99.44999694824219,3466500
2018-01-31,98.31913757324219,99.4000015258789,99.70999908447266,98.5,98.73999786376953,3202900
2018-02-01,98.91261291503906,100.0,100.04000091552734,98.4000015258789,98.94999694824219,2952100
2018-02-02,95.62870788574219,96.68000030517578,99.69000244140625,96.63999938964844,99.52999877929688,4663300
2018-02-05,91.0094985961914,92.01000213623047,96.72000122070312,88.61000061035156,95.83000183105469,6421900
2018-02-06,93.15589904785156,94.18000030517578,94.22000122070312,88.51000213623047,89.75,7244000
2018-02-07,92.59209442138672,93.61000061035156,94.8499984741211,93.41000366210938,93.52999877929688,3796800
2018-02-08,87.37939453125,88.33999633789062,93.97000122070312,88.27999877929688,93.75,5814900
2018-02-09,90.72264099121094,91.72000122070312,92.5199966430664,87.54000091552734,89.47000122070312,8017600
2018-02-12,93.67024230957031,94.69999694824219,95.68000030517578,92.41999816894531,92.58000183105469,7419200
2018-02-13,93.5317611694336,94.55999755859375,94.80999755859375,92.81999969482422,94.02999877929688,3366700
2018-02-14,95.18360137939453,96.2300033569336,96.55999755859375,93.66999816894531,93.97000122070312,3446800
2018-02-15,95.51001739501953,96.55999755859375,97.20999908447266,95.44000244140625,97.05999755859375,3057400
2018-02-16,95.73751831054688,96.79000091552734,97.48999786376953,96.25,96.37000274658203,3280700
2018-02-20,96.13316345214844,97.19000244140625,97.70999908447266,96.5,96.58000183105469,3514700
2018-02-21,96.4397964477539,97.5,98.48999786376953,96.75,96.91999816894531,4431500
2018-02-22,96.29141998291016,97.3499984741211,98.06999969482422,97.05000305175781,97.58999633789062,4270100
2018-02-23,97.72566223144531,98.80000305175781,98.83999633789062,97.55000305175781,97.77999877929688,2440600
2018-02-26,100.53478240966797,101.63999938964844,101.68000030517578,98.97000122070312,99.43000030517578,4953100
2018-02-27,98.49718475341797,99.58000183105469,102.12000274658203,99.58000183105469,101.66000366210938,5167300
2018-02-28,96.4496841430664,97.51000213623047,100.36000061035156,97.43000030517578,100.04000091552734,4053700
2018-03-01,94.10545349121094,95.13999938964844,98.30000305175781,94.52999877929688,97.81999969482422,4369800
2018-03-02,94.56045532226562,95.5999984741211,95.75,93.19999694824219,94.62999725341797,3584700
2018-03-05,95.60893249511719,96.66000366210938,97.29000091552734,94.69999694824219,95.08999633789062,2661400
2018-03-06,95.02533721923828,96.06999969482422,96.98999786376953,95.13999938964844,96.98999786376953,3221100
2018-03-07,94.60001373291016,95.63999938964844,95.7300033569336,94.27999877929688,95.20999908447266,3594900
2018-03-08,95.53968811035156,96.58999633789062,96.68000030517578,95.08999633789062,96.05000305175781,3760500
2018-03-09,97.97294616699219,99.05000305175781,99.11000061035156,97.05999755859375,97.58000183105469,3044300
2018-03-12,96.60794067382812,97.66999816894531,99.69999694824219,97.4800033569336,99.08999633789062,4020900
2018-03-13,94.33296203613281,95.37000274658203,98.2300033569336,95.08000183105469,98.12000274658203,4858700
2018-03-14,93.5020980834961,94.52999877929688,96.16999816894531,94.08999633789062,95.95999908447266,3013800
2018-03-15,93.36360931396484,94.38999938964844,95.41000366210938,93.95999908447266,95.05999755859375,3213000
2018-03-16,94.57034301757812,95.61000061035156,96.38999938964844,94.2699966430664,94.55000305175781,5124900
2018-03-19,93.8087158203125,94.83999633789062,95.4800033569336,93.80000305175781,95.44000244140625,2610400
2018-03-20,93.91752624511719,94.94999694824219,95.6500015258789,94.72000122070312,95.3499984741211,2501600
2018-03-21,93.70980072021484,94.73999786376953,96.2699966430664,94.4000015258789,94.62000274658203,2124000
2018-03-22,90.416015625,91.41000366210938,93.95999908447266,91.12000274658203,93.73999786376953,4113900
2018-03-23,89.46646118164062,90.44999694824219,92.36000061035156,90.41000366210938,91.81999969482422,5100400
2018-03-26,91.61286163330078,92.62000274658203,92.98999786376953,90.80000305175781,91.37000274658203,2769800
2018-03-27,90.42591094970703,91.41999816894531,93.73999786376953,90.87000274658203,92.80999755859375,4357300
2018-03-28,91.20731353759766,92.20999908447266,93.54000091552734,91.5999984741211,91.76000213623047,5509700
2018-03-29,92.26567840576172,93.27999877929688,94.37000274658203,92.29000091552734,92.38999938964844,4940600
2018-04-02,90.0104751586914,91.0,93.55000305175781,89.95999908447266,93.13999938964844,4998400
2018-04-03,91.73155212402344,92.73999786376953,92.93000030517578,91.18000030517578,91.55000305175781,2864500
2018-04-04,92.56242370605469,93.58000183105469,93.91999816894531,91.08000183105469,91.20999908447266,4619200
2018-04-05,93.52547454833984,94.19999694824219,95.05000305175781,93.80000305175781,94.19999694824219,2482300
2018-04-06,91.25187683105469,91.91000366210938,93.80999755859375,90.80999755859375,93.23999786376953,2968900
2018-04-09,91.480224609375,92.13999938964844,94.23999786376953,91.95999908447266,92.69999694824219,3109700
2018-04-10,92.33406829833984,93.0,93.69000244140625,92.52999877929688,93.41000366210938,4584000
2018-04-11,90.944091796875,91.5999984741211,92.80999755859375,91.36000061035156,91.94000244140625,4064900
2018-04-12,92.68156433105469,93.3499984741211,93.94000244140625,92.05999755859375,92.5199966430664,3137300
2018-04-13,92.36385345458984,93.02999877929688,94.30000305175781,92.54000091552734,94.12999725341797,2510300
2018-04-16,92.92977142333984,93.5999984741211,94.19999694824219,93.11000061035156,93.77999877929688,2811500
2018-04-17,93.18791198730469,93.86000061035156,94.5999984741211,93.58999633789062,93.95999908447266,2651700
2018-04-18,94.46867370605469,95.1500015258789,95.23999786376953,94.0,94.04000091552734,4981400
2018-04-19,101.63697052001953,102.37000274658203,102.95999908447266,99.05000305175781,99.36000061035156,11716900
2018-04-20,100.06828308105469,100.79000091552734,102.66999816894531,100.37000274658203,102.19999694824219,5614700
2018-04-23,99.88957977294922,100.61000061035156,101.16000366210938,99.91000366210938,100.77999877929688,3183300
2018-04-24,99.72079467773438,100.44000244140625,101.70999908447266,99.58000183105469,101.19000244140625,5048900
2018-04-25,98.07267761230469,98.77999877929688,100.30000305175781,97.9000015258789,100.0,5129200
2018-04-26,99.51229858398438,100.2300033569336,100.51000213623047,98.55999755859375,98.8499984741211,3021100
2018-04-27,98.89674377441406,99.61000061035156,100.29000091552734,98.93000030517578,99.98999786376953,2017000
2018-04-30,98.04290008544922,98.75,100.37000274658203,98.7300033569336,100.0,2567000
2018-05-01,97.87411499023438,98.58000183105469,98.81999969482422,97.29000091552734,98.81999969482422,2915200
2018-05-02,96.93091583251953,97.62999725341797,99.37000274658203,97.55000305175781,98.05999755859375,3542000
2018-05-03,96.44442749023438,97.13999938964844,97.31999969482422,95.51000213623047,97.16999816894531,3572300
2018-05-04,97.645751953125,98.3499984741211,98.94999694824219,96.04000091552734,96.3499984741211,2363200
2018-05-07,97.87411499023438,98.58000183105469,98.98999786376953,98.29000091552734,98.52999877929688,2152100
2018-05-08,99.02581024169922,99.73999786376953,100.37000274658203,98.38999938964844,98.77999877929688,3199100
2018-05-09,99.78036499023438,100.5,100.97000122070312,99.48999786376953,100.22000122070312,2694300
2018-05-10,100.65406036376953,101.37999725341797,101.87000274658203,100.22000122070312,100.70999908447266,2847600
2018-05-11,100.69377899169922,101.41999816894531,102.68000030517578,101.2699966430664,101.48999786376953,2522100
2018-05-14,100.56471252441406,101.29000091552734,102.1500015258789,101.11000061035156,101.69000244140625,2234800
2018-05-15,100.01864624023438,100.73999786376953,101.2300033569336,99.97000122070312,100.81999969482422,3442300
2018-05-16,99.86971282958984,100.58999633789062,101.23999786376953,100.2300033569336,100.27999877929688,2135200
2018-05-17,100.49520874023438,101.22000122070312,101.63999938964844,100.30000305175781,100.6500015258789,2876100
2018-05-18,100.26685333251953,100.98999786376953,101.33000183105469,100.45999908447266,100.93000030517578,2927600
2018-05-21,101.30933380126953,102.04000091552734,102.37999725341797,101.3499984741211,101.56999969482422,2084000
2018-05-22,101.96460723876953,102.69999694824219,103.23999786376953,102.08000183105469,102.31999969482422,2910700
2018-05-23,101.20012664794922,101.93000030517578,102.25,100.91000366210938,101.81999969482422,2487400
2018-05-24,101.27954864501953,102.01000213623047,102.30999755859375,100.72000122070312,101.69000244140625,2203300
2018-05-25,100.37606811523438,101.0999984741211,101.63999938964844,100.47000122070312,101.3499984741211,1850800
2018-05-29,97.02027130126953,97.72000122070312,99.83999633789062,96.9800033569336,99.83999633789062,4361800
2018-05-30,98.28117370605469,98.98999786376953,99.41999816894531,97.95999908447266,98.8499984741211,3076800
2018-05-31,97.59612274169922,98.30000305175781,99.36000061035156,97.80000305175781,98.68000030517578,2780300
2018-06-01,97.54647064208984,98.25,99.61000061035156,98.22000122070312,99.33999633789062,2700100
2018-06-04,98.73788452148438,99.44999694824219,99.51000213623047,98.63999938964844,98.80999755859375,2381300
2018-06-05,98.59888458251953,99.30999755859375,99.41000366210938,98.43000030517578,99.12000274658203,1811500
2018-06-06,100.24700164794922,100.97000122070312,101.0,99.56999969482422,100.0,2872700
2018-06-07,100.75334930419922,101.4800033569336,102.38999938964844,100.88999938964844,101.44000244140625,4245700
2018-06-08,100.27678680419922,101.0,101.30000305175781,99.58999633789062,101.29000091552734,3580500
2018-06-11,100.47534942626953,101.19999694824219,101.66999816894531,100.79000091552734,101.18000030517578,3453000
2018-06-12,100.00872039794922,100.7300033569336,101.5,100.23999786376953,101.5,2426100
2018-06-13,99.30379486083984,100.0199966430664,100.87999725341797,99.95999908447266,100.87000274658203,3183800
2018-06-14,99.04566192626953,99.76000213623047,101.0999984741211,99.51000213623047,100.5199966430664,3285500
2018-06-15,97.81454467773438,98.5199966430664,99.2699966430664,97.30999755859375,99.22000122070312,6741200
2018-06-18,97.76490020751953,98.47000122070312,98.55000305175781,97.30999755859375,97.8499984741211,3621300
2018-06-19,96.44442749023438,97.13999938964844,97.93000030517578,96.62000274658203,97.13999938964844,3119600
2018-06-20,95.72957611083984,96.41999816894531,97.88999938964844,96.36000061035156,97.69999694824219,4495300
2018-06-21,95.93807220458984,96.62999725341797,96.95999908447266,95.76000213623047,96.16000366210938,3350700
2018-06-22,96.53378295898438,97.2300033569336,97.95999908447266,97.06999969482422,97.3499984741211,7235400
2018-06-25,97.83439636230469,98.54000091552734,100.0999984741211,95.6500015258789,97.05000305175781,7996700
2018-06-26,97.50675964355469,98.20999908447266,99.83000183105469,98.06999969482422,99.5,5166100
2018-06-27,96.26570892333984,96.95999908447266,99.41000366210938,96.93000030517578,98.43000030517578,3693700
2018-06-28,96.27564239501953,96.97000122070312,97.44999694824219,96.56999969482422,97.01000213623047,3142300
2018-06-29,97.29826354980469,98.0,99.4800033569336,97.6500015258789,98.12999725341797,4698500
2018-07-02,98.29110717773438,99.0,99.04000091552734,97.16000366210938,97.4000015258789,3148700
2018-07-03,97.13941192626953,97.83999633789062,99.30999755859375,97.72000122070312,99.30999755859375,2041200
2018-07-05,98.17567443847656,98.52999877929688,98.62999725341797,97.62999725341797,98.3499984741211,2385500
2018-07-06,98.16570281982422,98.5199966430664,99.02999877929688,98.19999694824219,98.45999908447266,1996600
2018-07-09,99.55071258544922,99.91000366210938,100.01000213623047,99.08000183105469,99.26000213623047,4991700
2018-07-10,99.55071258544922,99.91000366210938,100.47000122070312,99.56999969482422,99.91000366210938,4675500
2018-07-11,99.9393081665039,100.30000305175781,100.80000305175781,99.66000366210938,99.66000366210938,3469600
2018-07-12,100.7862548828125,101.1500015258789,101.33000183105469,100.5999984741211,101.02999877929688,3688800
2018-07-13,100.13858795166016,100.5,101.1500015258789,99.62000274658203,101.08000183105469,3456500
2018-07-16,100.32791137695312,100.69000244140625,100.87999725341797,100.06999969482422,100.5999984741211,3264800
2018-07-17,100.7862548828125,101.1500015258789,101.45999908447266,100.6500015258789,100.77999877929688,3092200
2018-07-18,102.60967254638672,102.9800033569336,103.06999969482422,101.41999816894531,101.55000305175781,5923800
2018-07-19,99.80977630615234,100.16999816894531,101.37000274658203,99.27999877929688,100.19999694824219,7171100
2018-07-20,99.78984832763672,100.1500015258789,101.30000305175781,99.9800033569336,100.12999725341797,3325500
2018-07-23,100.85600280761719,101.22000122070312,101.4000015258789,100.01000213623047,100.1500015258789,2617900
2018-07-24,101.34423828125,101.70999908447266,102.08999633789062,101.16999816894531,101.45999908447266,3155100
2018-07-25,102.26092529296875,102.62999725341797,102.77999877929688,101.08000183105469,101.2300033569336,2549400
2018-07-26,102.13139343261719,102.5,103.1500015258789,102.36000061035156,102.83999633789062,2744000
2018-07-27,103.4765396118164,103.8499984741211,104.23999786376953,102.66999816894531,102.87000274658203,3815800
2018-07-30,100.4873275756836,100.8499984741211,103.11000061035156,100.3499984741211,102.7300033569336,4423000
2018-07-31,99.162109375,99.5199966430664,101.19999694824219,99.44000244140625,101.05000305175781,4330400
2018-08-01,99.09236145019531,99.44999694824219,100.93000030517578,99.16999816894531,99.9000015258789,3315400
2018-08-02,99.3713607788086,99.7300033569336,99.93000030517578,98.66999816894531,98.9000015258789,2481800
2018-08-03,100.42754364013672,100.79000091552734,100.9000015258789,99.69999694824219,99.95999908447266,1830400
2018-08-06,100.55707550048828,100.91999816894531,101.31999969482422,100.4000015258789,100.7699966430664,2004600
2018-08-07,101.60330200195312,101.97000122070312,102.75,101.37000274658203,101.48999786376953,1852800
2018-08-08,102.41038513183594,102.77999877929688,102.94999694824219,101.80999755859375,102.0,2228900
2018-08-09,102.61963653564453,102.98999786376953,103.31999969482422,102.27999877929688,102.44000244140625,2435000
2018-08-10,101.21470642089844,101.58000183105469,102.19999694824219,101.16999816894531,102.08999633789062,2473800
2018-08-13,101.44387817382812,101.80999755859375,102.30000305175781,101.4000015258789,101.4800033569336,3389200
2018-08-14,101.81254577636719,102.18000030517578,102.5999984741211,101.83000183105469,101.93000030517578,2327100
2018-08-15,101.14495849609375,101.51000213623047,101.93000030517578,100.83999633789062,101.56999969482422,2219600
2018-08-16,102.2808609008789,102.6500015258789,103.13999938964844,101.87000274658203,101.9000015258789,2290400
2018-08-17,102.65949249267578,103.02999877929688,103.30999755859375,102.05999755859375,102.62999725341797,1950800
2018-08-20,103.45661926269531,103.83000183105469,103.97000122070312,102.93000030517578,103.0199966430664,2267900
2018-08-21,104.43309020996094,104.80999755859375,105.25,103.76000213623047,103.91999816894531,3218400
2018-08-22,105.44942474365234,105.83000183105469,106.26000213623047,104.51000213623047,104.9000015258789,2761300
2018-08-23,104.99108123779297,105.37000274658203,106.0199966430664,105.16000366210938,105.54000091552734,1866800
2018-08-24,105.37967681884766,105.76000213623047,106.33999633789062,105.44999694824219,105.91000366210938,1844000
2018-08-27,106.6650390625,107.05000305175781,107.33000183105469,106.27999877929688,106.79000091552734,1972000
2018-08-28,106.89420318603516,107.27999877929688,107.43000030517578,106.68000030517578,107.05999755859375,2275000
2018-08-29,106.32625579833984,106.70999908447266,107.30999755859375,105.88999938964844,107.04000091552734,1896200
2018-08-30,105.84798431396484,106.2300033569336,106.66999816894531,105.97000122070312,106.5999984741211,1868300
2018-08-31,105.59888458251953,105.9800033569336,106.4000015258789,105.30000305175781,105.5199966430664,2115500
2018-09-04,106.62518310546875,107.01000213623047,107.2699966430664,105.58000183105469,106.3499984741211,2941800
2018-09-05,105.29996490478516,105.68000030517578,107.25,104.87999725341797,107.0,5511800
2018-09-06,105.0209732055664,105.4000015258789,105.87000274658203,104.55000305175781,105.5,3623900
2018-09-07,105.69852447509766,106.08000183105469,106.3499984741211,105.3499984741211,105.63999938964844,2498400
2018-09-10,106.9041748046875,107.29000091552734,107.80000305175781,106.55999755859375,106.55999755859375,3337000
2018-09-11,107.92050170898438,108.30999755859375,108.47000122070312,106.47000122070312,106.70999908447266,2795800
2018-09-12,107.49205017089844,107.87999725341797,108.69000244140625,107.66000366210938,108.30999755859375,4103100
2018-09-13,108.26924896240234,108.66000366210938,109.19000244140625,107.93000030517578,108.19999694824219,3429600
2018-09-14,109.16600799560547,109.55999755859375,110.01000213623047,108.83999633789062,108.83999633789062,2999800
2018-09-17,108.80729675292969,109.19999694824219,110.23999786376953,108.94000244140625,110.20999908447266,2383100
2018-09-18,109.24571990966797,109.63999938964844,109.87000274658203,108.97000122070312,109.44000244140625,2173200
2018-09-19,109.70406341552734,110.0999984741211,110.45999908447266,109.7300033569336,110.0,2365700
2018-09-20,110.71043395996094,111.11000061035156,111.7699966430664,110.6500015258789,110.8499984741211,2844800
2018-09-21,110.50119018554688,110.9000015258789,111.51000213623047,110.76000213623047,111.29000091552734,5662900
2018-09-24,109.45496368408203,109.8499984741211,110.83999633789062,109.3499984741211,110.73999786376953,1871600
2018-09-25,109.47489929199219,109.87000274658203,110.23999786376953,109.37999725341797,110.23999786376953,1910600
2018-09-26,107.62158203125,108.01000213623047,110.11000061035156,107.80000305175781,110.08000183105469,2944200
2018-09-27,107.462158203125,107.8499984741211,108.3499984741211,107.33999633789062,108.01000213623047,2121700
2018-09-28,106.10704803466797,106.48999786376953,107.87000274658203,106.27999877929688,107.2699966430664,3931500
2018-10-01,107.51197814941406,107.9000015258789,108.98999786376953,107.61000061035156,107.80999755859375,3361300
2018-10-02,108.00021362304688,108.38999938964844,108.47000122070312,107.30999755859375,108.01000213623047,2223100
2018-10-03,108.05999755859375,108.44999694824219,109.4000015258789,108.25,109.25,2505100
2018-10-04,107.73999786376953,107.73999786376953,108.8499984741211,106.80999755859375,108.25,2478700
2018-10-05,107.2300033569336,107.2300033569336,108.47000122070312,106.72000122070312,108.05999755859375,2399800
