ID,projectID,projectName,duration,field,views,appreciations,comments,foucs,pic,colors,ownerID,ownerName,ownerFollowers,ownerViews,ownerAppreciations,ownerComments
394,43917727,amico.,924,Art Direction,25950,1847,39,841,https://mir-s3-cdn-cf.behance.net/projects/404/cdb65343917727.Y3JvcCwxMDM4LDgxMiwyMjUsMA.jpg,"[{'r': 230, 'g': 230, 'b': 232}]",12479629,AbidurChowdhury,7437,188807,16318,73
395,23233399,Anoto Live Pen 2,1504,Engineering,49578,1843,75,1182,https://mir-s3-cdn-cf.behance.net/projects/404/b0883323233399.54db8271241c5.png,"[{'r': 207, 'g': 207, 'b': 207}]",468669,MNML1,37271,1770249,58066,10
396,6904159,MICA,2281,Branding,30802,1838,69,1050,https://mir-s3-cdn-cf.behance.net/projects/404/6904159.546f0d5867081.jpg,"[{'r': 231, 'g': 232, 'b': 222}]",557869,savvystudio,66466,1980827,116295,0
397,63326431,THE NEW US DOLLAR,341,Industrial Design,106049,1835,37,535,https://mir-s3-cdn-cf.behance.net/projects/404/73fad663326431.Y3JvcCwxNjczLDEzMDksMTQwLDM1NQ.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",32020247,mmxvii,912,120748,3124,57
398,16894101,Batpig,1812,Digital Art,11574,1833,83,831,https://mir-s3-cdn-cf.behance.net/projects/404/16894101.548ba87ac0e11.jpg,"[{'r': 44, 'g': 186, 'b': 149}]",1257569,gedomenas,34120,592242,75202,164
399,52558023,Realcraft Motor Boats Branding,719,Branding,16312,1831,98,322,https://mir-s3-cdn-cf.behance.net/projects/404/5e555352558023.Y3JvcCw4MTAsNjM0LDAsMA.png,"[{'r': 1, 'g': 41, 'b': 87}]",9895765,tpugacheva,3467,215146,19705,665
400,28559571,CAFE1,1361,Architecture,29735,1829,27,1109,https://mir-s3-cdn-cf.behance.net/projects/404/43218d28559571.5a0f32d51dbf7.jpg,"[{'r': 33, 'g': 28, 'b': 28}]",16343323,umky,2919,81212,4810,7
401,63406713,Desk lamp,407,Industrial Design,15520,1828,41,84,https://mir-s3-cdn-cf.behance.net/projects/404/2621ad63406713.Y3JvcCw2ODIsNTMzLDE2NzgsMTcxMA.jpg,"[{'r': 242, 'g': 242, 'b': 242}]",82707445,2000hcgf2d4,674,65058,14616,47
402,26149265,Reves Chair / Silla Revés,1450,Furniture Design,18298,1827,69,1022,https://mir-s3-cdn-cf.behance.net/projects/404/7641e826149265.55a39fd1bf4b7.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",386607,mukalab,3138,77384,5608,254
403,38293413,Reboot Capsule Hotel,1054,Graphic Design,16417,1826,47,392,https://mir-s3-cdn-cf.behance.net/projects/404/03e3b338293413.58d5472ca224a.jpg,"[{'r': 245, 'g': 245, 'b': 246}]",5813091,kevniz,399,16877,1856,0
404,18339953,Ade,1752,Industrial Design,18973,1825,44,727,https://mir-s3-cdn-cf.behance.net/projects/404/18339953.548dc9d0a778c.jpg,"[{'r': 179, 'g': 182, 'b': 178}]",5807677,manricofreda,1095,32287,2746,29
405,34519417,RAW - handmade watch -Illustrator CC,1133,Digital Art,14265,1825,81,445,https://mir-s3-cdn-cf.behance.net/projects/404/627a8334519417.Y3JvcCwzMzgzLDI2NDMsMCw1MQ.jpg,"[{'r': 47, 'g': 45, 'b': 45}]",5990009,abijuduval,4279,114480,17542,549
406,30670061,MOTORCYCLE - Sketchbook (design concepts),1275,Drawing,12369,1821,74,444,https://mir-s3-cdn-cf.behance.net/projects/404/656fdd30670061.Y3JvcCwyMzUxLDE4NDAsMjQ2LDA.jpg,"[{'r': 237, 'g': 237, 'b': 237}]",5990009,abijuduval,4279,114480,17542,549
407,11891085,"AWWA ""Sky Whale"" Concept Plane",2004,Engineering,118662,1816,18,323,https://mir-s3-cdn-cf.behance.net/projects/404/11891085.54820730d160e.jpg,"[{'r': 0, 'g': 0, 'b': 0}]",1213129,ovisdesign,485,184989,2725,0
408,25054389,Buen Suceso,1488,Branding,21718,1816,85,505,https://mir-s3-cdn-cf.behance.net/projects/404/422c6225054389.551f0d3c8eefa.jpg,"[{'r': 242, 'g': 240, 'b': 226}]",103255,MFutura,64983,3199503,233391,0
409,27527207,OZO Watch,1401,Engineering,17210,1813,80,1055,https://mir-s3-cdn-cf.behance.net/projects/404/3f83d927527207.5591b1d6b24dd.jpg,"[{'r': 17, 'g': 20, 'b': 26}]",14329231,antonandirene,9804,272233,16833,0
410,48778533,Cartier Orchid ring working progress,806,Jewelry Design,2241,1812,2,7,https://mir-s3-cdn-cf.behance.net/projects/404/7976a948778533.Y3JvcCw1NzYsNDUxLDE4Nyww.jpg,"[{'r': 144, 'g': 145, 'b': 142}]",64220485,Erik-Tadevosyan,822,242605,189559,25
411,24812159,Bamboo Battery,1497,Industrial Design,21597,1808,76,823,https://mir-s3-cdn-cf.behance.net/projects/404/b0574f24812159.55139b823ce24.jpg,"[{'r': 233, 'g': 233, 'b': 233}]",253659,josedesign,1362,38130,2990,41
412,65139379,D-Mask,363,Industrial Design,30956,1808,61,720,https://mir-s3-cdn-cf.behance.net/projects/404/83ccbc65139379.Y3JvcCw5MDcsNzA5LDEzMiww.jpg,"[{'r': 221, 'g': 221, 'b': 222}]",100820625,5050602732f9f,1820,66197,4568,898
413,18780547,Fingers Prosthesis,1567,Digital Art,16526,1801,77,645,https://mir-s3-cdn-cf.behance.net/projects/404/18780547.54b767d650c57.jpg,"[{'r': 20, 'g': 19, 'b': 19}]",2865667,replyanski,2527,72202,7047,240
414,35341581,"""Coin"" tables project",1133,Furniture Design,14432,1799,71,569,https://mir-s3-cdn-cf.behance.net/projects/404/2f97ce35341581.Y3JvcCw5OTIsNzc2LDM2LDk4.jpg,"[{'r': 212, 'g': 214, 'b': 215}]",5209811,Dimas1c,5697,211157,17986,9
415,13899989,Re-turned,1924,Graphic Design,12578,1797,90,443,https://mir-s3-cdn-cf.behance.net/projects/404/13899989.5484bf31dd326.jpg,"[{'r': 237, 'g': 236, 'b': 234}]",761823,anti,28977,1901482,117323,5
416,56942273,Visor VR - The Mill,588,Industrial Design,11588,1797,49,739,https://mir-s3-cdn-cf.behance.net/projects/404/33f15a56942273.Y3JvcCw1NzUsNDUwLDQ3Myw1Mw.jpg,"[{'r': 216, 'g': 226, 'b': 252}]",123018,simultan,10716,236545,26039,14
417,17858601,SPOT,1772,Furniture Design,19388,1795,52,865,https://mir-s3-cdn-cf.behance.net/projects/404/463e4217858601.5615508c54f3f.jpg,"[{'r': 72, 'g': 47, 'b': 26}]",754999,wiktoriagolebiewicz,5737,162272,11897,164
418,54073439,X-Lens Pro,677,Art Direction,13936,1794,60,931,https://mir-s3-cdn-cf.behance.net/projects/404/3d5fb854073439.Y3JvcCw4MzMsNjUyLDAsMA.jpg,"[{'r': 244, 'g': 15, 'b': 83}]",2709511,damonlindong,3196,87912,6153,201
419,34364089,Sliding pointer,1161,Industrial Design,21356,1792,61,776,https://mir-s3-cdn-cf.behance.net/projects/404/9eb44f34364089.Y3JvcCw5NTEsNzQ0LDE4NSw5OA.jpg,"[{'r': 241, 'g': 241, 'b': 241}]",13712951,minkyo03,3918,100153,9040,32
420,64624693,BIC™,377,Industrial Design,13347,1788,73,719,https://mir-s3-cdn-cf.behance.net/projects/404/fd87f164624693.5b9e1eff993d2.jpg,"[{'r': 221, 'g': 221, 'b': 221}]",937862,maxencecouthier,7423,352365,18458,68
421,7505155,AÃRK Collective,2245,Art Direction,30219,1788,80,647,https://mir-s3-cdn-cf.behance.net/projects/404/7505155.547248a239d53.jpg,"[{'r': 30, 'g': 29, 'b': 32}]",2202311,aark,680,31542,1877,0
422,15535459,Breaking board - quick sketch,1864,Illustration,12262,1775,131,636,https://mir-s3-cdn-cf.behance.net/projects/404/15535459.5489b454c077d.png,"[{'r': 245, 'g': 243, 'b': 240}]",833055,najboljidizajn,11554,350290,32223,266
423,66536795,Honda - CyberRace,328,Automotive Design,12778,1768,119,865,https://mir-s3-cdn-cf.behance.net/projects/404/93841366536795.Y3JvcCwyMDUwLDE2MDQsMjE3MSwyNDM.jpg,"[{'r': 195, 'g': 178, 'b': 201}]",1772179,fredericlesciellour,5515,118739,11269,80
424,77667229,Meters,44,Art Direction,7242,1769,82,659,https://mir-s3-cdn-cf.behance.net/projects/404/e7692b77667229.Y3JvcCw3MjUsNTY3LDM3MCwxMDc.jpg,"[{'r': 19, 'g': 15, 'b': 19}]",5609993,Silverwing-VFX,8834,239270,23705,196
425,42501971,Aeon Telescope,967,Industrial Design,17681,1762,98,842,https://mir-s3-cdn-cf.behance.net/projects/404/e043f142501971.Y3JvcCwyNzI0LDIxMzIsMjk2LDA.jpg,"[{'r': 37, 'g': 24, 'b': 36}]",2998369,mariuskindler,8052,163102,16835,95
426,52194497,Babushka,729,Graphic Design,13134,1761,68,354,https://mir-s3-cdn-cf.behance.net/projects/404/07392f52194497.Y3JvcCw3NjgsNjAxLDIxNCwxNTk.png,"[{'r': 241, 'g': 241, 'b': 242}]",720664,wearewunderbar,1432,72932,7118,0
427,6411229,Сonvertible sofa,2320,Furniture Design,32056,1760,66,595,https://mir-s3-cdn-cf.behance.net/projects/404/6411229.546c6ba9909e5.jpg,"[{'r': 236, 'g': 237, 'b': 242}]",1306991,ylkul,8099,304016,23931,694
428,37519083,Canon Creator Class,1072,Art Direction,13028,1756,76,1078,https://mir-s3-cdn-cf.behance.net/projects/404/890b3d37519083.Y3JvcCwzNDIzLDI2NzcsODQ3LDM4MQ.jpg,"[{'r': 228, 'g': 154, 'b': 94}]",221515,benjohnston,79881,1437612,130063,841
429,24308879,benz sl,1514,Automotive Design,22004,1747,53,1182,https://mir-s3-cdn-cf.behance.net/projects/404/1a558624308879.5502b1f215840.jpg,"[{'r': 230, 'g': 230, 'b': 230}]",2722925,slee1,2772,55129,4097,14
430,48606957,Flower ring work in progress.,811,Jewelry Design,2165,1741,0,7,https://mir-s3-cdn-cf.behance.net/projects/404/2bcc6748606957.Y3JvcCw1NzYsNDUxLDE4Nyww.jpg,"[{'r': 84, 'g': 86, 'b': 84}]",64220485,Erik-Tadevosyan,822,242605,189559,25
431,16152747,Bottle humidifier by YeongKyu Yoo 2011,1841,Graphic Design,22960,1738,49,590,https://mir-s3-cdn-cf.behance.net/projects/404/87da5616152747.Y3JvcCwxMjEyLDk0OCw5NSww.JPG,"[{'r': 234, 'g': 234, 'b': 234}]",4515377,cloudandco,9430,397223,27738,11
432,38857609,Evo // Wireless Video Streamer,1033,Industrial Design,18489,1738,69,781,https://mir-s3-cdn-cf.behance.net/projects/404/e8c5e838857609.Y3JvcCwxOTAxLDE0ODgsOTgsMjA.jpg,"[{'r': 45, 'g': 45, 'b': 45}]",38352495,gianniteruzzi,4381,96434,9746,55
433,57504091,SELIC 2017,571,Graphic Design,21928,1736,73,586,https://mir-s3-cdn-cf.behance.net/projects/404/b43dd957504091.Y3JvcCwzMzc5LDI2NDUsMjY3LDE4Mw.jpg,"[{'r': 218, 'g': 214, 'b': 228}]",4154675,desescribir,6401,300911,18943,1
434,60590873,PlayStation Portable 2018 (concept),478,Industrial Design,31192,1735,65,539,https://mir-s3-cdn-cf.behance.net/projects/404/639b6460590873.5ae7c406b3f82.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",21922219,yonghwankim,2143,83737,6887,49
435,4858543,Nestea,2445,Advertising,14652,1728,122,592,https://mir-s3-cdn-cf.behance.net/projects/404/4858543.54644ccc468a2.jpg,"[{'r': 223, 'g': 227, 'b': 217}]",256982,antonioluna,8836,246370,25791,410
436,74115675,to Parallel,125,Industrial Design,9588,1728,25,415,https://mir-s3-cdn-cf.behance.net/projects/404/0a894974115675.Y3JvcCwxMDY4LDgzNiwxNzcsMA.jpg,"[{'r': 231, 'g': 231, 'b': 231}]",100147599,d_constantine,1305,40090,5428,0
437,6110449,Fall-Off,2336,Furniture Design,36646,1727,85,762,https://mir-s3-cdn-cf.behance.net/projects/404/6110449.546ad1e28e4b2.jpg,"[{'r': 235, 'g': 223, 'b': 205}]",1296667,samstringleman,1175,59590,2660,7
438,74895187,Mollis Corpora - Future Materials,64,Art Direction,20464,1728,88,744,https://mir-s3-cdn-cf.behance.net/projects/404/e7548874895187.Y3JvcCwzOTk5LDMxMjgsMCw0MzU.jpg,"[{'r': 169, 'g': 162, 'b': 158}]",54226,tavo_,22309,668707,51767,355
439,53069375,Karma,679,Set Design,16575,1726,45,491,https://mir-s3-cdn-cf.behance.net/projects/404/c5ed2953069375.Y3JvcCw0ODQsMzc5LDQ1Niw1Mg.jpg,"[{'r': 80, 'g': 0, 'b': 0}]",92962,radugadesign,7655,300519,26885,33
440,18083229,Maybach Exelero,1763,Automotive Design,12443,1718,59,548,https://mir-s3-cdn-cf.behance.net/projects/404/6247eb18083229.55e806ee88282.jpg,"[{'r': 19, 'g': 35, 'b': 50}]",1464727,khaled-alkayed,6912,152505,21639,266
441,23032425,Sink Lounge Chair,1558,Furniture Design,15681,1717,60,626,https://mir-s3-cdn-cf.behance.net/projects/404/23032425.54c38ed3cd149.jpg,[],1532979,matthewlim,921,35450,2525,5
442,53161469,"TESLA model ""H""",703,Automotive Design,16107,1717,50,734,https://mir-s3-cdn-cf.behance.net/projects/404/81a8b053161469.Y3JvcCw0MjIsMzMwLDI0MCwxOTI.jpg,"[{'r': 253, 'g': 0, 'b': 1}]",5545457,antoniopagliadesign6,4077,119935,9531,16
443,52994195,Airbag - Inflatable Plastic Bag,707,Industrial Design,12815,1716,65,653,https://mir-s3-cdn-cf.behance.net/projects/404/6d260252994195.Y3JvcCwxMTM1LDg4OSwzNTI4LDE3ODM.jpg,"[{'r': 249, 'g': 250, 'b': 255}]",30589389,ByeongjunKim,1772,50303,4655,38
444,7129357,Audi RALLY KING | The Ultimate Rally Experience,2268,Automotive Design,25859,1716,49,1590,https://mir-s3-cdn-cf.behance.net/projects/404/7129357.5470438181ccb.jpg,"[{'r': 234, 'g': 232, 'b': 229}]",726138,tonylchen,5151,88942,5556,18
445,36635303,Elastic,1097,Industrial Design,19947,1714,69,922,https://mir-s3-cdn-cf.behance.net/projects/404/bec81f36635303.Y3JvcCwyMTE4LDE2NTYsMjg1LDA.jpg,"[{'r': 241, 'g': 236, 'b': 236}]",6270747,fishted,3642,80434,6765,389
446,61378793,WWWING,459,Product Design,16215,1708,89,551,https://mir-s3-cdn-cf.behance.net/projects/404/9425fa61378793.Y3JvcCwzMDA3LDIzNTMsMCww.jpg,"[{'r': 79, 'g': 180, 'b': 200}]",19756561,byunsache7c66,551,16215,1708,413
447,56619425,AXYL,596,Industrial Design,24414,1707,63,741,https://mir-s3-cdn-cf.behance.net/projects/404/1c8f1256619425.Y3JvcCwxMzQ3LDEwNTUsMjksMTM.jpg,"[{'r': 105, 'g': 85, 'b': 73}]",29570385,Layer_Design,10256,362252,23625,1
448,24984301,Techno_PΛRK,1491,Architecture,5231,1706,16,145,https://mir-s3-cdn-cf.behance.net/projects/404/a9b7ca24984301.551c158e6ccce.jpg,"[{'r': 72, 'g': 95, 'b': 17}]",3991167,keremcankirilmaz,5738,250010,67084,636
449,36763199,Neva Lounge Collection,1066,Furniture Design,24863,1706,45,635,https://mir-s3-cdn-cf.behance.net/projects/404/d2a90636763199.Y3JvcCwxOTk2LDE1NjIsMCww.jpg,"[{'r': 7, 'g': 6, 'b': 6}]",2459803,ruderko,3621,136887,9727,1
450,19971963,KADIKOY Masterplan,1681,Architecture,7353,1704,26,145,https://mir-s3-cdn-cf.behance.net/projects/404/19971963.54212672a4e5b.jpg,"[{'r': 32, 'g': 25, 'b': 22}]",3991167,keremcankirilmaz,5738,250010,67084,636
451,11991111,Portfolio 2013,2000,Industrial Design,36612,1701,75,1087,https://mir-s3-cdn-cf.behance.net/projects/404/11991111.54822b47249f2.jpg,"[{'r': 255, 'g': 173, 'b': 44}]",2734045,AleksandarAndreevski,2240,65904,3503,2
452,3662537,Sisifo for Artemide,2562,Industrial Design,43684,1692,48,1086,https://mir-s3-cdn-cf.behance.net/projects/404/47c8323662537.5579af33a2698.png,"[{'r': 228, 'g': 226, 'b': 222}]",468669,MNML1,37271,1770249,58066,10
453,50245405,Well,759,Industrial Design,17542,1692,64,773,https://mir-s3-cdn-cf.behance.net/projects/404/e3502c50245405.Y3JvcCwxNjQ4LDEyOTAsNDAzLDgx.png,"[{'r': 229, 'g': 229, 'b': 229}]",1841949,elvinchu,2956,82694,6465,64
454,70344099,PLAY,168,Industrial Design,13498,1689,48,691,https://mir-s3-cdn-cf.behance.net/projects/404/f12bbf70344099.Y3JvcCw5NjIsNzUyLDI2OSwyNg.jpg,"[{'r': 238, 'g': 239, 'b': 240}]",210613017,behanceb77b,691,13498,1689,0
455,24198183,Free Corporate Keynote Presentation Template Deck,1518,Branding,47172,1685,2,162,https://mir-s3-cdn-cf.behance.net/projects/404/347a6524198183.54f77725dd459.jpg,"[{'r': 11, 'g': 55, 'b': 103}]",1036723,louistwelve,3383,770250,35137,66
456,34984853,Bluetooth Keyboard (蓝牙无线键盘 ),1143,Industrial Design,15718,1683,54,852,https://mir-s3-cdn-cf.behance.net/projects/404/7f610434984853.Y3JvcCw0NDc0LDM1MDMsMCww.jpg,"[{'r': 67, 'g': 141, 'b': 244}]",12969437,jinwonyook,2459,56566,4855,46
457,10074943,Scott Aeromax / Conceptualization,2102,Industrial Design,20783,1682,42,692,https://mir-s3-cdn-cf.behance.net/projects/404/10074943.547f7de5cc312.png,"[{'r': 18, 'g': 10, 'b': 32}]",1877643,pfrancoz,3454,105599,8384,301
458,66299541,Apartment house in Romania,334,Architecture,18829,1683,28,531,https://mir-s3-cdn-cf.behance.net/projects/404/53a43666299541.Y3JvcCwxNDAzLDEwOTgsMCw2OQ.jpg,"[{'r': 182, 'g': 171, 'b': 160}]",18017347,tsiabus,16427,639882,52037,18
459,19231709,Greedy Piggy Bank,1713,Illustration,15419,1680,66,839,https://mir-s3-cdn-cf.behance.net/projects/404/19231709.548f1cafa8efc.jpg,"[{'r': 210, 'g': 213, 'b': 212}]",1867201,suckuk,3981,107935,7965,1
460,335901,OBLO™ spheres,3471,Industrial Design,36936,1680,52,446,https://mir-s3-cdn-cf.behance.net/projects/404/335901.543bac1b5b4fd.jpg,"[{'r': 197, 'g': 93, 'b': 56}]",130089,MarkoPavlovic,749,66334,2817,73
461,13527595,EggMap,1941,Graphic Design,29166,1678,38,276,https://mir-s3-cdn-cf.behance.net/projects/404/f680bb13527595.55d3c8a18648b.jpg,"[{'r': 242, 'g': 242, 'b': 242}]",2882939,satord,340,41957,2063,4
462,21738549,GERMINA,1610,Branding,30475,1678,80,959,https://mir-s3-cdn-cf.behance.net/projects/404/21738549.547ddc9691bd0.jpg,"[{'r': 163, 'g': 90, 'b': 10}]",557869,savvystudio,66466,1980827,116295,0
463,22766665,Ducati Custom Café Fighter,1567,Automotive Design,13853,1678,84,687,https://mir-s3-cdn-cf.behance.net/projects/404/e2fdd122766665.Y3JvcCw4MDgsNjMyLDAsMA.jpg,"[{'r': 7, 'g': 10, 'b': 13}]",10938481,andreasezelius,5160,102146,12601,108
464,60915903,ALL In One Keyboard × Microsoft,470,Industrial Design,16510,1678,44,408,https://mir-s3-cdn-cf.behance.net/projects/404/e7232f60915903.Y3JvcCw0MjksMzM2LDcwNSwyMTE.jpg,"[{'r': 174, 'g': 176, 'b': 176}]",28391631,Jangseokmin,517,20778,2125,11
465,29198195,Convex to Concave,1337,Industrial Design,20514,1677,37,586,https://mir-s3-cdn-cf.behance.net/projects/404/140b8129198195.Y3JvcCwyNzAxLDIxMTQsNTEzLDE5Mw.jpg,"[{'r': 182, 'g': 188, 'b': 197}]",10803147,seungwookim,11194,389807,31998,527
466,66948725,Open wings,315,Industrial Design,3103,1677,9,21,https://mir-s3-cdn-cf.behance.net/projects/404/a15a6266948725.Y3JvcCwzMzY3LDI2MzQsNjU4LDA.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",158060233,evelinmich53c4,188,22452,14687,9
467,7478819,Lamborghini Ganador,2246,Automotive Design,16501,1677,98,903,https://mir-s3-cdn-cf.behance.net/projects/404/7478819.5472247121e42.jpg,"[{'r': 169, 'g': 162, 'b': 144}]",2030909,aminiyekta,1282,24922,2380,22
468,19596127,nCycle Prototype,1670,Automotive Design,25822,1676,80,238,https://mir-s3-cdn-cf.behance.net/projects/404/19596127.548fa8b5ae04a.jpg,"[{'r': 251, 'g': 251, 'b': 250}]",119227,Skyrill,3566,388128,25007,268
469,12874377,Controlled Aesthetics,1385,Architecture,28323,1674,65,1116,https://mir-s3-cdn-cf.behance.net/projects/404/f31a2d12874377.Y3JvcCw5ODQsNzcwLDAsMA.jpg,"[{'r': 156, 'g': 176, 'b': 220}]",4372311,Sergiu_Radu_Pop,2354,53459,3530,5
470,21289185,MOOD  Laptop,1629,Branding,16876,1673,66,651,https://mir-s3-cdn-cf.behance.net/projects/404/c2d55f21289185.55a4107f70e16.jpg,"[{'r': 97, 'g': 97, 'b': 97}]",2770817,beynel,6572,196331,16879,7
471,43658947,FOIL,935,Industrial Design,30143,1669,64,724,https://mir-s3-cdn-cf.behance.net/projects/404/e8953243658947.57f7fef0b1d03.jpeg,"[{'r': 101, 'g': 97, 'b': 91}]",29570385,Layer_Design,10256,362252,23625,1
472,44049837,KIDO sushi bar,925,Architecture,19188,1669,46,704,https://mir-s3-cdn-cf.behance.net/projects/404/2e071844049837.Y3JvcCwxMTk1LDkzNSwxNDEsMA.jpg,"[{'r': 7, 'g': 5, 'b': 13}]",5485337,DA-bureau,16439,480175,38947,9
473,44761473,Say Coke / Coca Cola,907,Industrial Design,12785,1666,56,465,https://mir-s3-cdn-cf.behance.net/projects/404/ca727a44761473.Y3JvcCwyMDYyLDE2MTIsMCw4Ng.jpg,"[{'r': 194, 'g': 69, 'b': 41}]",4793489,TikoRomero,3134,95776,11223,29
474,34031684,SIS,1171,Industrial Design,15634,1665,82,452,https://mir-s3-cdn-cf.behance.net/projects/404/e23e7d34031684.Y3JvcCwxNzgyLDEzOTQsMTMsMA.jpg,"[{'r': 222, 'g': 185, 'b': 40}]",646405,backbone,25065,830090,92137,26
475,15905131,Fashion Collaboration Pop Up Store,1850,Exhibition Design,33476,1657,43,656,https://mir-s3-cdn-cf.behance.net/projects/404/15905131.548a3a9f33762.jpg,"[{'r': 25, 'g': 33, 'b': 27}]",536712,danielkampdesign,3797,145800,9579,10
476,19343375,EDELWEISS - watch concept,1635,Graphic Design,9431,1656,28,403,https://mir-s3-cdn-cf.behance.net/projects/404/19343375.548f4793eec38.jpg,"[{'r': 205, 'g': 205, 'b': 205}]",5990009,abijuduval,4279,114480,17542,549
477,35030701,Bell&Ross AeroGT,1136,Automotive Design,20291,1654,73,723,https://mir-s3-cdn-cf.behance.net/projects/404/73120c35030701.Y3JvcCwxMTE3LDg3NCwzNzgsMA.jpg,"[{'r': 2, 'g': 2, 'b': 2}]",4410241,AdrienSene,3117,81746,7129,57
478,51605183,Pixel,744,Industrial Design,12723,1653,45,639,https://mir-s3-cdn-cf.behance.net/projects/404/a7c7d851605183.Y3JvcCw0MDUsMzE3LDY0MywxNDI.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",3182175,jaekyujung,2655,99526,6867,35
479,50802009,L-ROD,760,Industrial Design,18986,1652,88,693,https://mir-s3-cdn-cf.behance.net/projects/404/a0f91350802009.Y3JvcCwxMTg1LDkyOCwzOTUsNzk.jpg,"[{'r': 201, 'g': 167, 'b': 152}]",17968531,hyunsupark,1436,39871,3423,504
480,20691325,MATERIAL ART FAIR,1645,Architecture,20427,1651,36,943,https://mir-s3-cdn-cf.behance.net/projects/404/20691325.544fd989aade9.jpg,"[{'r': 150, 'g': 161, 'b': 152}]",557869,savvystudio,66466,1980827,116295,0
481,31441359,Thino Charger,1256,Industrial Design,20905,1647,52,559,https://mir-s3-cdn-cf.behance.net/projects/404/f9c6ca31441359.Y3JvcCwxMzk3LDEwOTMsMiww.jpg,"[{'r': 243, 'g': 245, 'b': 247}]",1797909,soohun,3474,137947,10228,28
482,65910743,Youth Hostel in Pieria,321,Architecture,2334,1642,2,21,https://mir-s3-cdn-cf.behance.net/projects/404/161f7b65910743.Y3JvcCw4NjUsNjc3LDI3Myww.jpg,"[{'r': 83, 'g': 74, 'b': 53}]",158060233,evelinmich53c4,188,22452,14687,9
483,20006791,Junghans Watch (CGI),1678,Digital Art,19813,1640,65,668,https://mir-s3-cdn-cf.behance.net/projects/404/20006791.5424a16b531bb.jpg,"[{'r': 15, 'g': 15, 'b': 15}]",277906,johnnywall,1674,38346,4107,0
484,8196345,CV | RESUME,2205,Architecture,44254,1639,38,410,https://mir-s3-cdn-cf.behance.net/projects/404/8196345.5476064280b60.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",2305547,georginabousia,569,53851,2273,205
485,23572857,adidas Originals SL Loop Runner,1540,Fashion,37493,1638,58,837,https://mir-s3-cdn-cf.behance.net/projects/404/60106323572857.54daf0aff241a.jpg,"[{'r': 46, 'g': 53, 'b': 74}]",11528211,hernandez_erik_m,3021,121975,5911,0
486,23737419,Flow_Tower,1534,Architecture,7745,1633,22,139,https://mir-s3-cdn-cf.behance.net/projects/404/cd76aa23737419.54e2f8c23e8f9.jpg,"[{'r': 38, 'g': 66, 'b': 94}]",3991167,keremcankirilmaz,5738,250010,67084,636
487,67784051,Straight lines,292,Industrial Design,3093,1633,6,20,https://mir-s3-cdn-cf.behance.net/projects/404/777c5267784051.Y3JvcCwxMDk2LDg1OCwxMCww.jpg,"[{'r': 225, 'g': 224, 'b': 224}]",158060233,evelinmich53c4,188,22452,14687,9
488,23342975,LOGITECH Keyboard K480 - RedDot Design Award 2015,1547,Industrial Design,20145,1631,48,635,https://mir-s3-cdn-cf.behance.net/projects/404/a726ec23342975.Y3JvcCw0OTksMzkwLDAsMTI2.jpg,"[{'r': 57, 'g': 57, 'b': 57}]",2770817,beynel,6572,196331,16879,7
489,55744353,B&O Bluetoothspeaker concept design,625,Industrial Design,5597,1627,4,75,https://mir-s3-cdn-cf.behance.net/projects/404/ac08cd55744353.Y3JvcCw1MjcsNDEyLDIxNCwzMDc.jpg,"[{'r': 104, 'g': 104, 'b': 104}]",82707445,2000hcgf2d4,674,65058,14616,47
