ID,projectID,projectName,field,duration,views,appreciations,comments,ownerID,ownerName,ownerDuration,ownerFollowings,ownerFollowers,ownerViews,ownerAppreciations,ownerComments,pic,color,,
86,38279981,Game Boy Color 1998 | Full CGI,Digital Art,1115,25790,4041,157,4102939,Alexandre_G,2055,169,5129,123097,15049,32,https://mir-s3-cdn-cf.behance.net/projects/404/7b0dc638279981.Y3JvcCw5OTgsNzgxLDEsMA.png,"[{'r': 43, 'g': 43, 'b': 42}]",,
87,17918863,Quercus,Furniture Design,1831,47962,4036,150,4600033,MaxAshford,2002,165,2676,95143,6132,13,https://mir-s3-cdn-cf.behance.net/projects/404/e02f6417918863.Y3JvcCwxMjAyLDk0MSwwLDI4Mg.jpg,"[{'r': 87, 'g': 97, 'b': 102}]",,
88,21573095,HOYO drill,Industrial Design,1670,39386,4027,190,1496761,pascalruelle,2506,238,9115,435031,25789,68,https://mir-s3-cdn-cf.behance.net/projects/404/193fc221573095.Y3JvcCw2NTQsNTEyLDM1NCwx.png,"[{'r': 193, 'g': 196, 'b': 200}]",,
89,33708270,Flower packaging,Graphic Design,1240,39095,3975,133,10188435,johannabrannstrom,1667,44,1610,68936,7592,1,https://mir-s3-cdn-cf.behance.net/projects/404/1c8efd33708270.Y3JvcCwxNjY2LDEzMDEsMCw1Njc.jpg,"[{'r': 210, 'g': 219, 'b': 231}]",,
90,145029,"modular shelving unit - ""Vjunok/Bindweed"" series",Interior Design,3886,85853,3938,177,84137,modimodi,3912,464,18189,233670,14225,152,https://mir-s3-cdn-cf.behance.net/projects/404/31060c145029.551f8f13692b3.jpg,"[{'r': 221, 'g': 226, 'b': 228}]",,
91,22378925,Ferrari Enzo,Automotive Design,1643,44935,3902,100,1464727,khaled-alkayed,2515,182,7008,155144,21939,266,https://mir-s3-cdn-cf.behance.net/projects/404/8e583b22378925.Y3JvcCwyNTk1LDIwMzEsOTI5LDA.jpg,"[{'r': 102, 'g': 96, 'b': 87}]",,
92,73862551,Cousa,Branding,195,37019,3900,127,54214517,papanapa,954,161,3450,116985,13064,78,https://mir-s3-cdn-cf.behance.net/projects/404/dfb69973862551.Y3JvcCw0MTkyLDMyNzksODUwLDA.jpg,"[{'r': 13, 'g': 73, 'b': 57}]",,
93,12876191,Future Artefacts,Digital Art,2031,46103,3870,174,1066649,dxmiq,2638,0,4316,91744,7442,0,https://mir-s3-cdn-cf.behance.net/projects/404/c9ef1512876191.Y3JvcCw0MDQsMzE2LDAsMA.jpg,"[{'r': 210, 'g': 209, 'b': 210}]",,
94,4163381,Music Graphics Archive,Digital Art,2579,13060,3848,68,143844,ARJr,3452,59,123789,1371736,204989,5170,https://mir-s3-cdn-cf.behance.net/projects/404/4163381.54ae964c77a60.jpg,"[{'r': 158, 'g': 179, 'b': 143}]",,
95,10614157,The Myth of Frigg,Branding,2133,52359,3806,205,72896,MisterOnuff,4070,107,5678,328809,20817,806,https://mir-s3-cdn-cf.behance.net/projects/404/10614157.54803cc2145db.jpg,"[{'r': 253, 'g': 234, 'b': 224}]",,
96,17147675,PASTELLO Draw Act   -KidSpace for NGV-,Art Direction,1862,80394,3780,225,2801199,mathery,2222,14,9618,327507,19075,8,https://mir-s3-cdn-cf.behance.net/projects/404/17147675.548c06ca86900.jpg,"[{'r': 214, 'g': 214, 'b': 214}]",,
97,23292553,Neptune Suite,Branding,1566,57815,3758,245,55331,denisolenik,4235,209,61649,1559794,68684,1768,https://mir-s3-cdn-cf.behance.net/projects/404/2ade7923292553.55085ede4add6.jpg,"[{'r': 17, 'g': 38, 'b': 54}]",,
98,46425769,NINTENDO LEGENDS,Graphic Design,927,29026,3684,160,840041,spencedvs,2733,270,1910,100338,8713,10,https://mir-s3-cdn-cf.behance.net/projects/404/be39f246425769.Y3JvcCwxMzA3LDEwMjMsMzQ4LDUx.jpg,"[{'r': 209, 'g': 206, 'b': 207}]",,
99,41372989,Bearbot,Industrial Design,1061,50738,3673,168,79292,10ein,3977,0,4416,237970,17255,1,https://mir-s3-cdn-cf.behance.net/projects/404/e23c3341372989.Y3JvcCw3MzgsNTc3LDE0NCww.jpg,"[{'r': 218, 'g': 218, 'b': 205}]",,
100,52052475,Banu Defender - Star Citizen,Industrial Design,794,58405,3672,129,4290361,janurschel,2040,10,11170,366410,26579,6,https://mir-s3-cdn-cf.behance.net/projects/404/748d9452052475.Y3JvcCwxMzgxLDEwODEsMjY5LDA.jpg,"[{'r': 20, 'g': 29, 'b': 28}]",,
101,11412587,BMWi AURON - Process,Automotive Design,2083,31462,3631,179,1414573,braunwieser,2524,1484,2463,52950,4858,91,https://mir-s3-cdn-cf.behance.net/projects/404/11412587.54815af1c6428.jpg,"[{'r': 175, 'g': 175, 'b': 175}]",,
102,50198665,Ravex,Art Direction,836,68802,3606,194,1494573,parametro_,2506,1048,16524,770541,61244,27,https://mir-s3-cdn-cf.behance.net/projects/404/5f446f50198665.Y3JvcCwxMTk1LDkzNSwxMDMsMA.jpg,"[{'r': 234, 'g': 234, 'b': 234}]",,
103,48778967,Mermaid ring rendering,Jewelry Design,867,6393,3557,14,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/63b8f548778967.Y3JvcCw1NzYsNDUxLDExMiww.jpg,"[{'r': 26, 'g': 22, 'b': 17}]",,
104,45482015,S T Λ R - T Λ K E R,Architecture,952,13216,3525,85,3991167,keremcankirilmaz,2068,233,5810,257054,70663,642,https://mir-s3-cdn-cf.behance.net/projects/404/f466fd45482015.Y3JvcCwxNDIwLDExMTEsMCwxNjQ.jpg,"[{'r': 231, 'g': 235, 'b': 227}]",,
105,18506607,BLACKLINE: The Bike Design Project,Industrial Design,1798,63152,3520,142,468669,MNML1,2959,215,37314,1775639,58226,10,https://mir-s3-cdn-cf.behance.net/projects/404/18506607.548e094ebfced.png,"[{'r': 39, 'g': 44, 'b': 47}]",,
106,27604799,Paris apartment.,Architecture,1460,46985,3516,118,1683207,YurovDesign,2456,1069,8304,199959,13186,21,https://mir-s3-cdn-cf.behance.net/projects/404/1fcfff27604799.Y3JvcCw0MDUwMCwzMTcwMCwwLDA.jpg,"[{'r': 12, 'g': 14, 'b': 15}]",,
107,17789435,UPRISING_Terraforming Earth,Architecture,1837,22590,3511,184,3991167,keremcankirilmaz,2068,233,5810,257054,70663,642,https://mir-s3-cdn-cf.behance.net/projects/404/b48b3c17789435.552412635b6a4.jpg,"[{'r': 243, 'g': 242, 'b': 237}]",,
108,10330621,ZeroThreeAudio: Sound Thinking,Creative Direction,2125,50409,3507,145,557605,speckofdustin,2898,141,4543,247881,12171,21,https://mir-s3-cdn-cf.behance.net/projects/404/10330621.547fd922903b0.jpg,"[{'r': 14, 'g': 14, 'b': 14}]",,
109,27628493,The Doberman Chair,Furniture Design,1459,35380,3497,175,3370783,ZhaLianghao,2138,408,2419,44039,4090,38,https://mir-s3-cdn-cf.behance.net/projects/404/4e4b9f27628493.559656514e0ee.jpg,"[{'r': 242, 'g': 242, 'b': 241}]",,
110,53266271,Hue Inhaler,Industrial Design,761,25900,3498,101,4254133,zarki,2043,345,7288,293497,21545,17,https://mir-s3-cdn-cf.behance.net/projects/404/fedf2753266271.Y3JvcCw4NTYsNjcwLDMwNCw1OQ.jpg,"[{'r': 231, 'g': 232, 'b': 237}]",,
111,53144851,Aer,Industrial Design,746,40167,3494,120,12479629,AbidurChowdhury,1561,104,7506,191568,16449,73,https://mir-s3-cdn-cf.behance.net/projects/404/50732f53144851.Y3JvcCwxMzg0LDEwODMsMjcwLDA.jpg,"[{'r': 173, 'g': 171, 'b': 180}]",,
112,15013095,Urbanized Cycling Shoe,Fashion,1944,33579,3474,148,2098485,jtackabe,2352,336,3276,150927,8729,9,https://mir-s3-cdn-cf.behance.net/projects/404/15013095.5488f51374986.jpg,"[{'r': 249, 'g': 255, 'b': 75}]",,
113,24817263,Root,Industrial Design,1558,45201,3468,94,10803147,kimseungwoo,1634,248,11284,393399,32428,527,https://mir-s3-cdn-cf.behance.net/projects/404/a3407924817263.Y3JvcCwxNDAzLDEwOTgsMCw5MA.jpg,"[{'r': 242, 'g': 242, 'b': 242}]",,
114,7364689,LEICA X3,Industrial Design,2310,56143,3464,97,189793,vincentsall,3283,187,1340,86346,5102,62,https://mir-s3-cdn-cf.behance.net/projects/404/7364689.54718689e605b.png,"[{'r': 255, 'g': 255, 'b': 255}]",,
115,32264369,Plantscape,Product Design,1288,38069,3440,86,3481047,MaximScherbakov,2121,5,7133,192644,17319,4,https://mir-s3-cdn-cf.behance.net/projects/404/0056fe32264369.Y3JvcCwxMzA3LDEwMjIsMTM1LDA.jpg,"[{'r': 26, 'g': 37, 'b': 25}]",,
116,244478,I'm not a battery,Product Design,3670,48172,3410,194,59119,mgozetlik,4148,517,39663,1213192,74907,15,https://mir-s3-cdn-cf.behance.net/projects/404/75b552244478.Y3JvcCw4MDgsNjMyLDAsMA.jpg,"[{'r': 5, 'g': 5, 'b': 5}]",,
117,15586679,NIKE AIR MAX DAY,Digital Art,1923,44129,3379,124,431525,chrislabrooy,2983,120,47416,1498235,122440,71,https://mir-s3-cdn-cf.behance.net/projects/404/fbfd3f15586679.Y3JvcCwxMDQ1LDgxNyw3NywxNTI.jpg,"[{'r': 247, 'g': 169, 'b': 83}]",,
118,41760553,LAMBORGHINI Museum,Architecture,1048,21589,3370,46,42273757,SAULOFK,1057,19,632,43812,5727,56,https://mir-s3-cdn-cf.behance.net/projects/404/6043fc41760553.Y3JvcCw4MTAsNjM0LDEzNiww.jpg,"[{'r': 212, 'g': 219, 'b': 234}]",,
119,11592197,Desk concept,Furniture Design,2080,50514,3351,143,2077643,fdransart,2357,33,3020,94222,5891,6,https://mir-s3-cdn-cf.behance.net/projects/404/11592197.54819b329d181.jpg,"[{'r': 79, 'g': 80, 'b': 83}]",,
120,24983987,Arc,Industrial Design,1552,35629,3347,79,10803147,kimseungwoo,1634,248,11284,393399,32428,527,https://mir-s3-cdn-cf.behance.net/projects/404/a8e31424983987.Y3JvcCwxNDAzLDEwOTgsMCww.jpg,"[{'r': 244, 'g': 243, 'b': 247}]",,
121,1788230,Fogo - removable handles for people with arthritis,Design,2909,22321,3327,37,155835,vasquez,3405,849,3926,286975,35900,28,https://mir-s3-cdn-cf.behance.net/projects/404/1788230.544ecf765f2e0.jpg,"[{'r': 207, 'g': 206, 'b': 206}]",,
122,5095279,Avund Goods,Branding,2483,67314,3323,117,103670,MikaBecktor,3706,85,2265,170813,8207,42,https://mir-s3-cdn-cf.behance.net/projects/404/5095279.54657ddf313ce.png,"[{'r': 9, 'g': 9, 'b': 9}]",,
123,48780299,Butterfly bracelet rendering,Jewelry Design,867,4295,3314,3,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/74114048780299.Y3JvcCw1NzYsNDUxLDExOCww.jpg,"[{'r': 245, 'g': 0, 'b': 0}]",,
124,57746857,Wayfinding system for Art-zavod Platforma,Typography,606,35688,3307,124,3537347,shaposhnikoff,2114,691,3715,210031,21301,171,https://mir-s3-cdn-cf.behance.net/projects/404/56272c57746857.Y3JvcCwxNTEzLDExODQsNDExLDA.jpg,"[{'r': 11, 'g': 11, 'b': 13}]",,
125,48779141,Magic ring rendering,Jewelry Design,867,4533,3302,6,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/a1611a48779141.Y3JvcCw1NzYsNDUxLDEyNSww.jpg,"[{'r': 10, 'g': 9, 'b': 9}]",,
126,56417495,Retroduck,Industrial Design,664,27628,3301,96,40126495,bkidstudio,1079,16,14231,594492,44463,5,https://mir-s3-cdn-cf.behance.net/projects/404/658cb356417495.Y3JvcCw4NTMsNjY4LDMyMCww.jpg,"[{'r': 240, 'g': 241, 'b': 246}]",,
127,12880911,Sketchbook,Drawing,1556,56431,3280,70,4328773,paulingiret,2035,646,3591,107610,7311,94,https://mir-s3-cdn-cf.behance.net/projects/404/be30da12880911.Y3JvcCwxNDQwLDExMjUsMzI1LDk4.jpg,"[{'r': 249, 'g': 249, 'b': 249}]",,
128,35030935,INME toy,Toy Design,1187,34362,3271,130,1023937,bolimond,2656,499,20127,996149,94455,1704,https://a5.behance.net/7d26e08b773c74015a2c31640eeb1e067a2ae11b/img/covers/404-blocked.png,"[{'r': 254, 'g': 254, 'b': 254}]",,
129,33765682,"Superman, logo, shelf, interrior, design, bookshelf",Industrial Design,1240,93644,3252,133,7879149,burakdgan,1756,18,1175,166357,5110,1,https://mir-s3-cdn-cf.behance.net/projects/404/9ac14633765682.Y3JvcCw4MjIsNjQzLDE4MSw1Mg.png,"[{'r': 233, 'g': 232, 'b': 226}]",,
130,26503015,CYCLEE,Automotive Design,1498,62039,3251,84,4535195,elnurbabayev,2010,208,1677,122518,7719,208,https://mir-s3-cdn-cf.behance.net/projects/404/bad7cb26503015.55d420a3cb848.jpg,"[{'r': 5, 'g': 2, 'b': 2}]",,
131,28103905,Nokia - Everyday Adventure,Industrial Design,1411,52032,3245,158,14528551,ericatwell,1479,31,2871,158731,11054,5,https://mir-s3-cdn-cf.behance.net/projects/404/1ec7f928103905.55d56e56dae31.png,"[{'r': 249, 'g': 249, 'b': 249}]",,
132,43706793,FORCAM Key Visuals,Advertising,536,24885,3244,145,158872,AleksCG,3389,8186,27471,797823,104003,56,https://mir-s3-cdn-cf.behance.net/projects/404/af412343706793.Y3JvcCw5MzEsNzI4LDk2LDgz.jpg,"[{'r': 52, 'g': 62, 'b': 66}]",,
133,48779357,Cartier ring rendering,Jewelry Design,867,4065,3230,2,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/409f8d48779357.Y3JvcCw1NzYsNDUxLDEyMyww.jpg,"[{'r': 12, 'g': 14, 'b': 21}]",,
134,71097371,Pingpong,UI/UX,266,44860,3207,122,13180105,sso_about,1531,113,2001,106393,7739,25,https://mir-s3-cdn-cf.behance.net/projects/404/4f4bf771097371.Y3JvcCw0MDE0LDMxMzksOTgzLDE4OA.jpg,"[{'r': 236, 'g': 236, 'b': 235}]",,
135,33568625,Audi Layer,Industrial Design,1232,48713,3196,119,26958153,jarimkoo,1246,36,3608,112964,7733,3,https://mir-s3-cdn-cf.behance.net/projects/404/2908d933568625.Y3JvcCwxNzU1LDEzNzEsMCwyOTE.jpg,"[{'r': 7, 'g': 10, 'b': 11}]",,
136,11438351,Nikon Photo Contest | Trophy,Branding,2088,48614,3186,122,51394,madebyanonymous,4295,165,48499,804342,47703,23,https://mir-s3-cdn-cf.behance.net/projects/404/11438351.54816434e0e33.jpg,"[{'r': 232, 'g': 232, 'b': 232}]",,
137,5845025,Lamp RIMA,Industrial Design,1658,48688,3182,110,73083,MatthiasPinkert,4066,2975,4472,199419,9550,185,https://mir-s3-cdn-cf.behance.net/projects/404/2c75125845025.Y3JvcCwxMzk1LDEwOTEsMCww.jpg,"[{'r': 240, 'g': 241, 'b': 237}]",,
138,46742741,Motorbike from Great Japan,Industrial Design,913,30970,3181,109,4302823,smartyom,2038,62,11109,339155,27327,200,https://mir-s3-cdn-cf.behance.net/projects/404/01b22c46742741.Y3JvcCwxMDQ1LDgxNywxOTQsMA.jpg,"[{'r': 215, 'g': 229, 'b': 249}]",,
139,33659632,Jellyfish,Industrial Design,1232,39642,3179,109,26958153,jarimkoo,1246,36,3608,112964,7733,3,https://mir-s3-cdn-cf.behance.net/projects/404/ae922733659632.Y3JvcCwxNzU1LDEzNzEsMCww.jpg,"[{'r': 165, 'g': 174, 'b': 188}]",,
140,23343877,Sketch Tutorials,Illustration,1608,43370,3155,53,743013,ReidSchlegel,2790,128,7966,165181,12807,15,https://mir-s3-cdn-cf.behance.net/projects/404/279de123343877.54d11b4c29d8d.jpg,"[{'r': 253, 'g': 253, 'b': 254}]",,
141,55820141,Grooveat.,Interaction Design,637,30001,3154,152,3381135,Bongggu,2136,596,15756,454890,42322,985,https://mir-s3-cdn-cf.behance.net/projects/404/beb38c55820141.Y3JvcCwzMTI3LDI0NDUsMzk0LDA.jpg,"[{'r': 229, 'g': 229, 'b': 229}]",,
142,20106897,POTE,Crafts,1736,31740,3151,130,89167,marieladiaz,3854,83,1282,39552,3596,48,https://mir-s3-cdn-cf.behance.net/projects/404/20106897.5428685971ebe.jpg,"[{'r': 212, 'g': 220, 'b': 218}]",,
143,59073835,Aesthetifacts,Art Direction,587,33519,3147,118,5930107,sixnfive,1871,500,30371,1061672,90557,56,https://mir-s3-cdn-cf.behance.net/projects/404/bb751259073835.Y3JvcCw4OTcsNzAyLDExOSww.jpg,"[{'r': 141, 'g': 13, 'b': 2}]",,
144,43810973,Holmes Pipe,Industrial Design,992,67440,3142,89,6694223,stevebae,1826,381,3179,116837,6316,123,https://mir-s3-cdn-cf.behance.net/projects/404/1e011543810973.Y3JvcCwxMDg2LDg1MCw0MjEsMjgx.jpeg,"[{'r': 189, 'g': 192, 'b': 198}]",,
145,72386255,Pod Case | Apple Watch Series 4,Industrial Design,234,37448,3142,81,207767685,joycekang,292,2,701,55653,4593,9,https://mir-s3-cdn-cf.behance.net/projects/404/57d5b772386255.5cf04e7e1986f.jpg,"[{'r': 244, 'g': 244, 'b': 244}]",,
146,9753659,Luna skin for iPhone5,Fashion,1556,24881,3103,95,3069649,wearerealize,2182,52,461,24880,3103,8,https://mir-s3-cdn-cf.behance.net/projects/404/1615109753659.Y3JvcCw0MDQsMzE2LDUwMCw0ODU.jpg,"[{'r': 41, 'g': 41, 'b': 41}]",,
147,57769893,Cartier Orchid ring rendering.,Jewelry Design,624,4652,3083,1,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/55bb6757769893.Y3JvcCw4MzMsNjUyLDE2Miww.jpg,"[{'r': 41, 'g': 20, 'b': 18}]",,
148,48780711,Bvlgari ring rendering,Jewelry Design,867,3989,3082,5,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/93782248780711.Y3JvcCw0MzUsMzQxLDg1LDA.jpg,"[{'r': 2, 'g': 3, 'b': 3}]",,
149,44713801,InstruMMents Brand & Product,Branding,965,50356,3057,137,5791869,designbypearl,1886,18,4260,366798,23780,3,https://mir-s3-cdn-cf.behance.net/projects/404/a3fe2744713801.Y3JvcCwxNzA0LDEzMzQsNTIxLDExMw.jpeg,"[{'r': 2, 'g': 80, 'b': 99}]",,
150,15804091,Numerografía Yorokobu #50,Editorial Design,1915,34444,3030,168,745801,bnomio,2789,207,10201,287473,21390,444,https://mir-s3-cdn-cf.behance.net/projects/404/15804091.548a164858b35.png,"[{'r': 252, 'g': 229, 'b': 139}]",,
151,41486135,Home office in the classical style,Architecture,1057,9425,3027,6,37617671,design-17,1106,30,4116,193769,45948,68,https://mir-s3-cdn-cf.behance.net/projects/404/815ebe41486135.Y3JvcCwxMDA5LDc5MCwxOTIsMA.jpg,"[{'r': 44, 'g': 32, 'b': 26}]",,
152,35243563,BRIDGE of UNITY,Architecture,1197,16608,3022,64,3991167,keremcankirilmaz,2068,233,5810,257054,70663,642,https://mir-s3-cdn-cf.behance.net/projects/404/5baf9a35243563.Y3JvcCwxNDQ0LDExMzAsMjEyLDA.jpg,"[{'r': 182, 'g': 191, 'b': 186}]",,
153,25626741,Hell Metz,Automotive Design,1529,18807,3016,136,3177801,Pedrozzy,2166,1455,4862,100931,11308,506,https://mir-s3-cdn-cf.behance.net/projects/404/2f862525626741.553a105e9e8f3.jpg,"[{'r': 18, 'g': 15, 'b': 12}]",,
154,22881365,Objets Mécaniques,Branding,1621,50613,2994,157,11045207,nouvelle_admin,1623,129,12419,659883,46237,8,https://mir-s3-cdn-cf.behance.net/projects/404/c46d5f22881365.Y3JvcCwxMDI1LDgwMiwxNTYsMA.jpg,"[{'r': 215, 'g': 213, 'b': 211}]",,
155,48781107,Piaget ring rendering,Jewelry Design,867,3659,2977,1,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/f0f79e48781107.Y3JvcCw0MzUsMzQxLDkyLDA.jpg,"[{'r': 231, 'g': 220, 'b': 207}]",,
156,9158377,product design / industrial design / sketches / renders,Product Design,2216,42309,2973,94,276098,adityaraj,3126,84,5413,126372,9530,180,https://mir-s3-cdn-cf.behance.net/projects/404/3083ea9158377.Y3JvcCwxMDMyLDgwNywwLDE4MQ.jpg,"[{'r': 253, 'g': 253, 'b': 254}]",,
157,53637893,Billboard Mockup,Branding,751,40457,2969,32,73366831,boocreativeam,800,1,276,47428,3410,2,https://mir-s3-cdn-cf.behance.net/projects/404/8ab71c53637893.5a318c639f41f.jpg,"[{'r': 97, 'g': 93, 'b': 92}]",,
158,48779211,Lotus ring rendering,Jewelry Design,867,3875,2968,2,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/94404048779211.Y3JvcCw1NzYsNDUxLDExOSww.jpg,"[{'r': 17, 'g': 16, 'b': 19}]",,
159,36382867,Gravity,Industrial Design,1107,30491,2961,145,4272231,kyuminha,2042,303,5259,159211,15073,314,https://mir-s3-cdn-cf.behance.net/projects/404/f4825636382867.Y3JvcCw5NjksNzU4LDc2LDMx.jpg,"[{'r': 225, 'g': 225, 'b': 225}]",,
160,20997941,Wooden spray cans,Graffiti,1680,21651,2957,138,922651,zics,2699,202,2138,79316,7970,2168,https://mir-s3-cdn-cf.behance.net/projects/404/0b407920997941.Y3JvcCw0MDUwMCwzMTcwMCwwLDA.jpg,"[{'r': 167, 'g': 100, 'b': 39}]",,
161,25423419,Smart Rope,Industrial Design,1536,78692,2953,162,1398229,deokheejeong,2526,517,3084,134098,5778,3,https://mir-s3-cdn-cf.behance.net/projects/404/7b74ba25423419.57f75e3da0226.jpeg,"[{'r': 11, 'g': 14, 'b': 24}]",,
162,10567713,Fruit Wares Collection,Creative Direction,2135,48278,2952,167,2801199,mathery,2222,14,9618,327507,19075,8,https://mir-s3-cdn-cf.behance.net/projects/404/10567713.54802ce8ccaf3.jpg,"[{'r': 0, 'g': 253, 'b': 211}]",,
163,48780871,Damiani ring rendering,Jewelry Design,867,3677,2942,1,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/2a91dc48780871.Y3JvcCw1NzYsNDUxLDEyMiww.jpg,"[{'r': 39, 'g': 2, 'b': 1}]",,
164,59636937,muzo,Branding,570,27205,2913,113,689244,thibautmalet,2819,401,8626,288518,27494,222,https://mir-s3-cdn-cf.behance.net/projects/404/60682759636937.Y3JvcCwxODg1LDE0NzUsNTUsMA.jpg,"[{'r': 231, 'g': 234, 'b': 236}]",,
165,37192927,Exterior Design for BMW Vision Next100-World Tour(2016),Automotive Design,1142,47228,2910,110,31121887,Seungmo,1189,3,5313,142498,8366,0,https://mir-s3-cdn-cf.behance.net/projects/404/76d51137192927.Y3JvcCw0MDUwMCwzMTcwMCwwLDA.jpg,"[{'r': 62, 'g': 49, 'b': 41}]",,
166,18234477,TRAM R1 ,Digital Art,1729,20923,2908,126,1008389,AndyBuff,2663,610,6721,178020,18653,140,https://mir-s3-cdn-cf.behance.net/projects/404/18234477.548da1f668832.jpg,"[{'r': 32, 'g': 15, 'b': 21}]",,
167,4271713,Microsoft Surface,Interaction Design,2568,40436,2876,126,635398,davidschultzid,2848,21,12144,85911,4489,0,https://mir-s3-cdn-cf.behance.net/projects/404/77bfce4271713.Y3JvcCwxMDgxLDg0NiwxODEsMTQx.jpg,"[{'r': 59, 'g': 59, 'b': 59}]",,
168,21414649,Logitech ConferenceCam Connect,Engineering,1592,57634,2869,108,468669,MNML1,2959,215,37314,1775639,58226,10,https://mir-s3-cdn-cf.behance.net/projects/404/2245be21414649.Y3JvcCw0MDQsMzE2LDAsMA.jpg,"[{'r': 33, 'g': 12, 'b': 14}]",,
169,58236217,Piaget Rose ring rendering.,Jewelry Design,611,4140,2870,3,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/aafc4a58236217.Y3JvcCw4MzMsNjUyLDE2Niww.jpg,"[{'r': 78, 'g': 4, 'b': 6}]",,
170,48781757,Watch rendering,Jewelry Design,867,4283,2860,1,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/6a3fb348781757.Y3JvcCw0MzUsMzQxLDg1LDA.jpg,"[{'r': 153, 'g': 111, 'b': 72}]",,
171,6220677,"""Stealth"" case for iPhone 5",Crafts,2395,36219,2855,89,729289,Svyatoslav,2797,39,1335,71211,5351,32,https://mir-s3-cdn-cf.behance.net/projects/404/6220677.546b689b3ffe9.jpg,"[{'r': 245, 'g': 245, 'b': 241}]",,
172,10458621,VIPP SHELTER,Architecture,2142,38505,2851,107,557367,arcgency,2898,0,3402,249607,8957,0,https://mir-s3-cdn-cf.behance.net/projects/404/8a206f10458621.54d1dbddde5d6.jpg,"[{'r': 18, 'g': 25, 'b': 28}]",,
173,24502439,Adidas Originals ZX FLUX SlipOn,Fashion,1407,53498,2842,97,1240581,arnausanjuan,2574,171,19876,225970,14395,244,https://mir-s3-cdn-cf.behance.net/projects/404/98510f24502439.55ff12bec2d19.jpg,"[{'r': 213, 'g': 213, 'b': 211}]",,
174,21509657,Shoulder Bike_Ver.2,Automotive Design,1682,30442,2838,109,4689347,janghomme,1992,29,2480,77838,5103,12,https://mir-s3-cdn-cf.behance.net/projects/404/21509657.54709a5ea0da6.jpg,"[{'r': 77, 'g': 77, 'b': 77}]",,
175,54219841,no iphone 9 concept design,Industrial Design,733,10036,2824,22,82707445,2072ba,734,10,733,68416,14818,47,https://mir-s3-cdn-cf.behance.net/projects/404/7d271954219841.Y3JvcCw1MjMsNDA5LDExMSwxOTI.jpg,"[{'r': 250, 'g': 251, 'b': 252}]",,
176,20941489,360fly,Branding,1687,36450,2818,179,55331,denisolenik,4235,209,61649,1559794,68684,1768,https://mir-s3-cdn-cf.behance.net/projects/404/20941489.545398e65fc43.jpg,"[{'r': 208, 'g': 217, 'b': 217}]",,
177,57771353,Petit Prince in Tatarstan,Architecture,607,14659,2818,113,5648687,pushaiart,1901,474,27408,596106,77454,13,https://mir-s3-cdn-cf.behance.net/projects/404/d8d89e57771353.Y3JvcCw5ODAsNzY3LDE4MSw1NQ.png,"[{'r': 255, 'g': 255, 'b': 255}]",,
178,51020307,Armenian cross rendering,Jewelry Design,820,3314,2813,1,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/301adb51020307.Y3JvcCw1NzYsNDUxLDExMiww.jpg,"[{'r': 77, 'g': 0, 'b': 0}]",,
179,50780727,Royal ring rendering,Jewelry Design,825,3306,2790,2,64220485,Erik-Tadevosyan,872,0,857,252567,196857,26,https://mir-s3-cdn-cf.behance.net/projects/404/f4008d50780727.Y3JvcCw0MzUsMzQxLDg1LDA.jpg,"[{'r': 1, 'g': 1, 'b': 1}]",,
180,20300033,LUNATIK Taktik 360 + Aquatik,Entrepreneurship,1726,81595,2787,135,468669,MNML1,2959,215,37314,1775639,58226,10,https://mir-s3-cdn-cf.behance.net/projects/404/20300033.5432f0ac0d908.png,"[{'r': 10, 'g': 7, 'b': 7}]",,
181,30125069,Tenderete,Furniture Design,1349,29350,2779,87,1566443,adolfonavarro,2488,273,3087,98172,7512,60,https://mir-s3-cdn-cf.behance.net/projects/404/e678d330125069.Y3JvcCw2NzgsNTMxLDAsMTk2.jpg,"[{'r': 227, 'g': 227, 'b': 227}]",,
